GEOID,year,month,year-month,sale_amt,home_size,yr_blt,price_sf,Sub_geo
13063040308,2020,12,2020-12,35000.0,1275.0,1959.0,27.45098039215686,NW Clayton
13063040308,2021,7,2021-7,142250.0,1152.0,1962.0,123.48090277777776,NW Clayton
13063040308,2023,2,2023-2,148000.0,1075.0,1961.0,137.67441860465115,NW Clayton
13063040308,2024,1,2024-1,232900.0,1320.0,1963.0,176.43939393939394,NW Clayton
13063040308,2024,1,2024-1,55000.0,988.0,1953.0,55.66801619433198,NW Clayton
13063040308,2024,1,2024-1,102000.0,892.0,1947.0,114.34977578475336,NW Clayton
13063040308,2022,8,2022-8,90000.0,1372.0,1950.0,65.59766763848397,NW Clayton
13063040308,2023,12,2023-12,251000.0,1204.0,1947.0,208.4717607973422,NW Clayton
13063040308,2022,9,2022-9,80000.0,1144.0,1947.0,69.93006993006993,NW Clayton
13063040308,2023,8,2023-8,238000.0,784.0,1947.0,303.57142857142856,NW Clayton
13063040308,2020,12,2020-12,36000.0,1352.0,1973.0,26.62721893491124,NW Clayton
13063040308,2023,8,2023-8,175000.0,728.0,1967.0,240.3846153846154,NW Clayton
13063040308,2023,6,2023-6,169900.0,1000.0,1955.0,169.9,NW Clayton
13063040308,2024,2,2024-2,186000.0,1432.0,1959.0,129.88826815642457,NW Clayton
13063040308,2023,12,2023-12,140000.0,1053.0,1957.0,132.95346628679962,NW Clayton
13063040308,2022,3,2022-3,95000.0,850.0,1953.0,111.76470588235294,NW Clayton
13063040308,2021,8,2021-8,80000.0,1023.0,1940.0,78.20136852394917,NW Clayton
13063040308,2024,3,2024-3,175000.0,870.0,1952.0,201.1494252873563,NW Clayton
13063040308,2024,2,2024-2,185000.0,801.0,1947.0,230.96129837702873,NW Clayton
13063040308,2021,8,2021-8,91500.0,784.0,1950.0,116.70918367346938,NW Clayton
13063040308,2024,1,2024-1,249534.0,1942.0,1952.0,128.49330587023687,NW Clayton
13063040308,2024,2,2024-2,162500.0,1409.0,1973.0,115.33002129169624,NW Clayton
13063040308,2023,11,2023-11,160000.0,1152.0,1957.0,138.88888888888889,NW Clayton
13063040308,2022,9,2022-9,89000.0,994.0,1952.0,105.88531187122736,NW Clayton
13063040308,2022,5,2022-5,205000.0,936.0,1947.0,219.017094017094,NW Clayton
13063040308,2020,8,2020-8,89000.0,1026.0,1951.0,86.74463937621833,NW Clayton
13063040308,2021,6,2021-6,80000.0,1196.0,1953.0,125.41806020066888,NW Clayton
13063040308,2023,4,2023-4,93500.0,1455.0,1973.0,64.26116838487972,NW Clayton
13063040308,2023,5,2023-5,140000.0,1664.0,1947.0,84.13461538461539,NW Clayton
13063040308,2023,8,2023-8,248000.0,1132.0,1962.0,219.08127208480565,NW Clayton
13063040308,2021,1,2021-1,40000.0,1346.0,1947.0,29.71768202080238,NW Clayton
13063040308,2021,11,2021-11,190000.0,1257.0,1964.0,151.15354017501988,NW Clayton
13063040308,2021,3,2021-3,130000.0,1506.0,1950.0,86.32138114209828,NW Clayton
13063040308,2022,1,2022-1,80000.0,1023.0,1952.0,161.29032258064515,NW Clayton
13063040308,2020,11,2020-11,135000.0,960.0,1970.0,140.625,NW Clayton
13063040308,2023,1,2023-1,90000.0,1378.0,1947.0,173.80261248185778,NW Clayton
13063040308,2021,5,2021-5,95000.0,1409.0,1973.0,67.4237047551455,NW Clayton
13063040308,2022,6,2022-6,190000.0,1331.0,1962.0,142.74981217129977,NW Clayton
13063040308,2020,3,2020-3,18500.0,986.0,1942.0,18.76267748478702,NW Clayton
13063040308,2021,12,2021-12,145000.0,1196.0,1953.0,121.23745819397992,NW Clayton
13063040308,2021,7,2021-7,125000.0,975.0,1955.0,128.2051282051282,NW Clayton
13063040308,2021,12,2021-12,49811.0,1420.0,1973.0,37.96161971830986,NW Clayton
13063040308,2020,2,2020-2,105000.0,1209.0,1953.0,86.848635235732,NW Clayton
13063040308,2022,6,2022-6,27500.0,1440.0,1950.0,19.09722222222222,NW Clayton
13063040308,2021,10,2021-10,105000.0,1200.0,1950.0,87.5,NW Clayton
13063040308,2021,9,2021-9,102000.0,1034.0,1947.0,98.64603481624758,NW Clayton
13063040308,2020,2,2020-2,64300.0,1308.0,1953.0,49.15902140672783,NW Clayton
13063040308,2020,2,2020-2,136000.0,1761.0,1950.0,77.22884724588302,NW Clayton
13063040308,2022,12,2022-12,195000.0,792.0,1950.0,246.2121212121212,NW Clayton
13063040308,2021,9,2021-9,116000.0,1025.0,1952.0,113.17073170731707,NW Clayton
13063040308,2024,3,2024-3,130000.0,900.0,1990.0,144.44444444444446,NW Clayton
13063040308,2022,10,2022-10,182000.0,872.0,1967.0,208.7155963302752,NW Clayton
13063040308,2023,7,2023-7,118000.0,1431.0,1973.0,82.45981830887492,NW Clayton
13063040308,2023,2,2023-2,160000.0,1182.0,1947.0,135.3637901861252,NW Clayton
13063040308,2022,6,2022-6,173500.0,1282.0,1952.0,135.33541341653665,NW Clayton
13063040308,2020,4,2020-4,100000.0,949.0,1947.0,105.3740779768177,NW Clayton
13063040308,2020,5,2020-5,140000.0,1225.0,1963.0,114.28571428571428,NW Clayton
13063040308,2022,1,2022-1,150000.0,1404.0,1947.0,106.83760683760684,NW Clayton
13063040308,2020,6,2020-6,82266.0,903.0,1947.0,91.1029900332226,NW Clayton
13063040308,2022,5,2022-5,150000.0,1050.0,1963.0,142.85714285714286,NW Clayton
13063040308,2022,3,2022-3,175000.0,1280.0,2006.0,136.71875,NW Clayton
13063040308,2022,5,2022-5,65000.0,1516.0,1953.0,82.45382585751979,NW Clayton
13063040308,2023,1,2023-1,100000.0,1016.0,1952.0,98.4251968503937,NW Clayton
13063040308,2023,6,2023-6,117000.0,1985.0,1952.0,58.94206549118388,NW Clayton
13063040308,2022,11,2022-11,224900.0,1044.0,1957.0,108.21360153256704,NW Clayton
13063040308,2022,11,2022-11,135000.0,996.0,1952.0,135.5421686746988,NW Clayton
13063040308,2023,11,2023-11,125000.0,1000.0,1935.0,125.0,NW Clayton
13063040308,2021,7,2021-7,135000.0,1396.0,1947.0,96.70487106017193,NW Clayton
13063040308,2022,3,2022-3,145000.0,968.0,1947.0,149.79338842975207,NW Clayton
13063040308,2022,6,2022-6,155000.0,1798.0,1953.0,86.20689655172414,NW Clayton
13063040308,2024,2,2024-2,127500.0,1068.0,1947.0,119.38202247191012,NW Clayton
13063040308,2021,1,2021-1,132500.0,1008.0,1971.0,131.4484126984127,NW Clayton
13063040309,2022,11,2022-11,155000.0,999.0,1962.0,155.15515515515514,NE Clayton
13063040309,2021,5,2021-5,220100.0,1870.0,2004.0,117.70053475935828,NE Clayton
13063040309,2021,2,2021-2,175000.0,1870.0,2005.0,93.58288770053476,NE Clayton
13063040309,2023,12,2023-12,140000.0,1444.0,2006.0,96.95290858725762,NE Clayton
13063040309,2023,2,2023-2,145000.0,1296.0,1962.0,111.88271604938272,NE Clayton
13063040309,2023,1,2023-1,249900.0,1427.0,1987.0,175.1226348983882,NE Clayton
13063040309,2020,6,2020-6,172400.0,1711.0,1968.0,100.75978959672706,NE Clayton
13063040309,2021,8,2021-8,135000.0,1595.0,1968.0,84.63949843260188,NE Clayton
13063040309,2021,2,2021-2,124000.0,1392.0,1948.0,89.08045977011494,NE Clayton
13063040309,2021,8,2021-8,212857.0,1638.0,2004.0,129.94932844932845,NE Clayton
13063040309,2022,9,2022-9,157000.0,1419.0,1943.0,110.64129668780832,NE Clayton
13063040309,2023,5,2023-5,100000.0,1140.0,1964.0,87.71929824561404,NE Clayton
13063040309,2022,6,2022-6,81000.0,1050.0,1953.0,77.14285714285714,NE Clayton
13063040309,2022,5,2022-5,125000.0,1572.0,1953.0,79.51653944020356,NE Clayton
13063040309,2021,6,2021-6,202000.0,1924.0,1962.0,104.98960498960498,NE Clayton
13063040309,2020,5,2020-5,94000.0,1782.0,1957.0,52.749719416386085,NE Clayton
13063040309,2020,7,2020-7,74000.0,1027.0,1962.0,72.05452775073029,NE Clayton
13063040309,2022,5,2022-5,122000.0,1236.0,1966.0,113.26860841423948,NE Clayton
13063040309,2023,3,2023-3,50000.0,1489.0,1966.0,53.72733378106111,NE Clayton
13063040309,2021,4,2021-4,90000.0,1200.0,1972.0,115.83333333333331,NE Clayton
13063040309,2021,8,2021-8,213000.0,1638.0,2004.0,137.75946275946276,NE Clayton
13063040309,2021,3,2021-3,83000.0,1846.0,1958.0,44.96208017334778,NE Clayton
13063040309,2023,9,2023-9,155000.0,1307.0,1962.0,118.59219586840092,NE Clayton
13063040309,2020,8,2020-8,128000.0,2514.0,1961.0,50.91487669053301,NE Clayton
13063040309,2020,7,2020-7,94000.0,1148.0,1962.0,81.88153310104529,NE Clayton
13063040309,2021,11,2021-11,125000.0,1134.0,1962.0,110.22927689594356,NE Clayton
13063040309,2021,8,2021-8,159000.0,1466.0,1962.0,108.45839017735334,NE Clayton
13063040309,2022,5,2022-5,225000.0,1608.0,1962.0,139.92537313432837,NE Clayton
13063040309,2022,9,2022-9,240000.0,1422.0,1962.0,168.77637130801688,NE Clayton
13063040309,2020,8,2020-8,60000.0,1314.0,1962.0,133.18112633181127,NE Clayton
13063040309,2020,4,2020-4,82000.0,1095.0,1958.0,74.88584474885845,NE Clayton
13063040309,2021,11,2021-11,50000.0,1292.0,1962.0,38.69969040247678,NE Clayton
13063040309,2021,6,2021-6,100000.0,1134.0,1965.0,88.18342151675485,NE Clayton
13063040309,2020,4,2020-4,135000.0,1595.0,1968.0,84.63949843260188,NE Clayton
13063040309,2020,4,2020-4,114731.0,1934.0,2004.0,84.79834539813858,NE Clayton
13063040309,2022,3,2022-3,103000.0,1120.0,1943.0,91.96428571428572,NE Clayton
13063040309,2021,3,2021-3,120000.0,1053.0,1957.0,113.96011396011396,NE Clayton
13063040309,2020,11,2020-11,99500.0,1310.0,1961.0,75.95419847328245,NE Clayton
13063040309,2020,1,2020-1,98000.0,1602.0,2006.0,96.75405742821474,NE Clayton
13063040309,2020,8,2020-8,130000.0,1536.0,2006.0,84.63541666666667,NE Clayton
13063040309,2021,1,2021-1,130000.0,1536.0,2006.0,84.63541666666667,NE Clayton
13063040309,2020,9,2020-9,55000.0,1350.0,1957.0,48.148148148148145,NE Clayton
13063040309,2021,10,2021-10,172500.0,1248.0,1961.0,138.22115384615384,NE Clayton
13063040309,2022,4,2022-4,216000.0,1722.0,1962.0,125.4355400696864,NE Clayton
13063040309,2022,7,2022-7,38000.0,1296.0,1962.0,29.320987654320987,NE Clayton
13063040309,2021,11,2021-11,100000.0,1260.0,1964.0,79.36507936507937,NE Clayton
13063040309,2020,10,2020-10,51500.0,900.0,1947.0,57.22222222222222,NE Clayton
13063040309,2023,9,2023-9,249000.0,1217.0,1949.0,204.6014790468365,NE Clayton
13063040309,2020,7,2020-7,130000.0,1134.0,1962.0,114.6384479717813,NE Clayton
13063040309,2021,11,2021-11,180000.0,1470.0,2016.0,122.44897959183672,NE Clayton
13063040309,2021,10,2021-10,55000.0,1075.0,1962.0,51.16279069767442,NE Clayton
13063040309,2021,4,2021-4,160000.0,1025.0,1961.0,156.09756097560975,NE Clayton
13063040309,2022,1,2022-1,171000.0,1404.0,2017.0,121.7948717948718,NE Clayton
13063040309,2022,4,2022-4,187000.0,1444.0,2006.0,129.50138504155126,NE Clayton
13063040309,2022,1,2022-1,10409.0,1100.0,1967.0,9.462727272727273,NE Clayton
13063040309,2023,4,2023-4,125000.0,1759.0,1965.0,71.0631040363843,NE Clayton
13063040309,2021,6,2021-6,175000.0,1924.0,1962.0,90.95634095634097,NE Clayton
13063040309,2022,3,2022-3,175000.0,1711.0,1968.0,102.27936879018118,NE Clayton
13063040309,2023,11,2023-11,50000.0,2020.0,1973.0,24.752475247524753,NE Clayton
13063040309,2021,12,2021-12,136000.0,1250.0,1962.0,108.8,NE Clayton
13063040309,2020,1,2020-1,60000.0,988.0,1963.0,60.72874493927125,NE Clayton
13063040309,2022,11,2022-11,177500.0,1516.0,2005.0,117.0844327176781,NE Clayton
13063040309,2023,4,2023-4,160000.0,1520.0,2006.0,105.26315789473684,NE Clayton
13063040309,2021,3,2021-3,82000.0,1176.0,1962.0,69.72789115646259,NE Clayton
13063040309,2022,7,2022-7,276000.0,1296.0,1962.0,212.96296296296296,NE Clayton
13063040309,2022,6,2022-6,90000.0,1050.0,1961.0,85.71428571428571,NE Clayton
13063040309,2021,1,2021-1,10000.0,809.0,1948.0,55.80964153275649,NE Clayton
13063040309,2021,5,2021-5,193000.0,1870.0,2006.0,103.20855614973262,NE Clayton
13063040309,2022,12,2022-12,260000.0,1870.0,2005.0,139.0374331550802,NE Clayton
13063040309,2020,10,2020-10,126900.0,1444.0,2006.0,87.8808864265928,NE Clayton
13063040309,2020,8,2020-8,132000.0,1520.0,2006.0,86.84210526315789,NE Clayton
13063040309,2022,8,2022-8,155000.0,1444.0,2006.0,107.34072022160665,NE Clayton
13063040309,2021,7,2021-7,161000.0,1468.0,2017.0,109.67302452316076,NE Clayton
13063040309,2020,10,2020-10,138000.0,1470.0,2016.0,93.87755102040816,NE Clayton
13063040309,2021,5,2021-5,136000.0,1470.0,2017.0,92.51700680272108,NE Clayton
13063040309,2021,9,2021-9,160689.0,1470.0,2016.0,120.74829931972788,NE Clayton
13063040309,2020,9,2020-9,50000.0,1395.0,1948.0,35.842293906810035,NE Clayton
13063040309,2020,1,2020-1,132000.0,1404.0,2016.0,94.01709401709402,NE Clayton
13063040309,2020,10,2020-10,195000.0,1207.0,1962.0,161.5575807787904,NE Clayton
13063040309,2023,10,2023-10,230000.0,2570.0,1964.0,89.49416342412451,NE Clayton
13063040309,2022,2,2022-2,205000.0,1134.0,2012.0,180.77601410934744,NE Clayton
13063040309,2023,10,2023-10,138000.0,1134.0,1967.0,121.6931216931217,NE Clayton
13063040309,2021,12,2021-12,145500.0,1028.0,1962.0,141.53696498054475,NE Clayton
13063040309,2021,6,2021-6,66000.0,992.0,1943.0,66.53225806451613,NE Clayton
13063040309,2022,4,2022-4,104868.0,1140.0,1962.0,91.98947368421052,NE Clayton
13063040309,2021,7,2021-7,105000.0,1161.0,1962.0,90.43927648578811,NE Clayton
13063040309,2023,10,2023-10,195000.0,1520.0,2006.0,128.28947368421052,NE Clayton
13063040309,2023,10,2023-10,199000.0,1540.0,2006.0,129.2207792207792,NE Clayton
13063040309,2024,1,2024-1,215000.0,1517.0,1966.0,141.72709294660515,NE Clayton
13063040309,2024,1,2024-1,110000.0,1350.0,1962.0,92.5925925925926,NE Clayton
13063040309,2023,3,2023-3,85000.0,1056.0,1937.0,132.57575757575756,NE Clayton
13063040309,2023,8,2023-8,145000.0,1108.0,1933.0,130.8664259927798,NE Clayton
13063040309,2024,2,2024-2,210000.0,1470.0,2018.0,142.85714285714286,NE Clayton
13063040309,2024,3,2024-3,190000.0,1053.0,1959.0,180.43684710351377,NE Clayton
13063040309,2023,11,2023-11,150000.0,1408.0,2017.0,106.5340909090909,NE Clayton
13063040309,2023,10,2023-10,299999.0,2028.0,1962.0,147.92850098619328,NE Clayton
13063040309,2023,6,2023-6,207500.0,1524.0,2006.0,136.1548556430446,NE Clayton
13063040309,2021,8,2021-8,45000.0,1395.0,1957.0,32.25806451612903,NE Clayton
13063040309,2022,8,2022-8,70000.0,1240.0,1962.0,56.45161290322581,NE Clayton
13063040309,2022,2,2022-2,140000.0,1878.0,1961.0,74.54739084132055,NE Clayton
13063040309,2023,7,2023-7,117000.0,1349.0,1962.0,86.73091178650853,NE Clayton
13063040309,2022,12,2022-12,203000.0,1295.0,1962.0,156.75675675675674,NE Clayton
13063040309,2021,9,2021-9,90000.0,1168.0,1962.0,77.05479452054794,NE Clayton
13063040309,2020,3,2020-3,80000.0,1449.0,1962.0,55.21048999309869,NE Clayton
13063040309,2022,2,2022-2,111000.0,1072.0,1980.0,103.54477611940298,NE Clayton
13063040309,2020,5,2020-5,64900.0,782.0,1999.0,82.9923273657289,NE Clayton
13063040309,2023,10,2023-10,153000.0,1305.0,1998.0,117.24137931034484,NE Clayton
13063040309,2020,10,2020-10,125000.0,1376.0,2006.0,90.84302325581396,NE Clayton
13063040309,2024,1,2024-1,189000.0,1824.0,2005.0,103.61842105263158,NE Clayton
13063040309,2024,2,2024-2,199000.0,1520.0,2006.0,130.92105263157896,NE Clayton
13063040309,2023,2,2023-2,230000.0,1228.0,1943.0,187.29641693811075,NE Clayton
13063040309,2020,8,2020-8,143000.0,1404.0,1962.0,156.6951566951567,NE Clayton
13063040309,2023,10,2023-10,210000.0,1510.0,2006.0,139.0728476821192,NE Clayton
13063040309,2020,10,2020-10,44000.0,966.0,1953.0,45.54865424430642,NE Clayton
13063040309,2021,7,2021-7,220000.0,1824.0,2004.0,120.6140350877193,NE Clayton
13063040309,2021,5,2021-5,135000.0,1516.0,2005.0,89.05013192612137,NE Clayton
13063040309,2022,3,2022-3,228000.0,1638.0,2004.0,155.67765567765568,NE Clayton
13063040309,2022,8,2022-8,24400.0,1528.0,1957.0,15.968586387434556,NE Clayton
13063040309,2024,1,2024-1,255000.0,1824.0,2005.0,139.80263157894737,NE Clayton
13063040309,2022,11,2022-11,245000.0,1870.0,2005.0,131.01604278074868,NE Clayton
13063040309,2021,10,2021-10,129000.0,1053.0,1958.0,138.55650522317188,NE Clayton
13063040309,2021,5,2021-5,150000.0,1312.0,1966.0,114.32926829268293,NE Clayton
13063040309,2021,8,2021-8,150000.0,1404.0,1962.0,106.83760683760684,NE Clayton
13063040309,2020,1,2020-1,52500.0,876.0,1931.0,59.93150684931507,NE Clayton
13063040309,2022,8,2022-8,187000.0,1404.0,2005.0,133.1908831908832,NE Clayton
13063040309,2020,1,2020-1,85000.0,1004.0,1962.0,84.66135458167331,NE Clayton
13063040309,2021,10,2021-10,85000.0,2025.0,1962.0,101.23456790123456,NE Clayton
13063040309,2021,3,2021-3,175100.0,1508.0,1958.0,116.11405835543766,NE Clayton
13063040310,2023,2,2023-2,170000.0,1028.0,1952.0,165.36964980544747,NE Clayton
13063040310,2022,2,2022-2,95000.0,975.0,1962.0,97.43589743589745,NE Clayton
13063040310,2023,12,2023-12,99990.0,1166.0,1958.0,85.75471698113208,NE Clayton
13063040310,2023,12,2023-12,18000.0,951.0,1952.0,18.92744479495268,NE Clayton
13063040310,2022,9,2022-9,295250.0,2795.0,2011.0,123.3989266547406,NE Clayton
13063040310,2020,9,2020-9,65000.0,864.0,1957.0,75.23148148148148,NE Clayton
13063040310,2020,4,2020-4,420000.0,1944.0,1982.0,216.0493827160494,NE Clayton
13063040310,2020,9,2020-9,152000.0,2160.0,1957.0,70.37037037037037,NE Clayton
13063040310,2021,5,2021-5,145000.0,1008.0,1947.0,143.84920634920636,NE Clayton
13063040310,2022,10,2022-10,180000.0,1481.0,1958.0,121.53950033760972,NE Clayton
13063040310,2020,2,2020-2,74000.0,2352.0,1957.0,82.90816326530613,NE Clayton
13063040310,2020,9,2020-9,208900.0,1828.0,2020.0,114.27789934354486,NE Clayton
13063040310,2020,11,2020-11,214500.0,1828.0,2020.0,117.34135667396062,NE Clayton
13063040310,2022,2,2022-2,100000.0,2196.0,1978.0,45.537340619307834,NE Clayton
13063040310,2022,8,2022-8,110000.0,759.0,1950.0,144.92753623188406,NE Clayton
13063040310,2022,2,2022-2,193000.0,1279.0,1951.0,150.89913995308834,NE Clayton
13063040310,2023,2,2023-2,60000.0,948.0,1947.0,63.29113924050633,NE Clayton
13063040310,2020,11,2020-11,128000.0,1225.0,1962.0,104.48979591836736,NE Clayton
13063040310,2022,2,2022-2,55000.0,1028.0,1958.0,53.50194552529183,NE Clayton
13063040310,2023,1,2023-1,100000.0,1053.0,1952.0,94.9667616334283,NE Clayton
13063040310,2021,2,2021-2,50000.0,1426.0,1952.0,35.06311360448808,NE Clayton
13063040310,2020,7,2020-7,221900.0,2240.0,2020.0,99.0625,NE Clayton
13063040310,2020,9,2020-9,67381.0,1962.0,1957.0,91.74311926605505,NE Clayton
13063040310,2023,10,2023-10,150000.0,1943.0,1948.0,77.20020586721564,NE Clayton
13063040310,2021,9,2021-9,150000.0,975.0,1957.0,153.84615384615384,NE Clayton
13063040310,2023,3,2023-3,465750.0,1848.0,1972.0,252.0292207792208,NE Clayton
13063040310,2021,9,2021-9,172000.0,1521.0,1962.0,113.08349769888233,NE Clayton
13063040310,2022,3,2022-3,190000.0,1178.0,1952.0,161.29032258064515,NE Clayton
13063040310,2023,4,2023-4,147500.0,1040.0,1957.0,141.82692307692307,NE Clayton
13063040310,2021,1,2021-1,217000.0,1726.0,2020.0,125.72421784472768,NE Clayton
13063040310,2021,8,2021-8,80000.0,2941.0,1957.0,27.201632097925877,NE Clayton
13063040310,2020,3,2020-3,117000.0,1912.0,1971.0,61.19246861924686,NE Clayton
13063040310,2022,3,2022-3,235000.0,2716.0,2008.0,121.5022091310751,NE Clayton
13063040310,2021,5,2021-5,242000.0,3031.0,2010.0,79.84163642362256,NE Clayton
13063040310,2020,7,2020-7,236000.0,3959.0,2006.0,99.7726698661278,NE Clayton
13063040310,2021,11,2021-11,325500.0,3031.0,2010.0,107.39030023094688,NE Clayton
13063040310,2022,5,2022-5,146000.0,1080.0,1957.0,135.1851851851852,NE Clayton
13063040310,2020,8,2020-8,211900.0,2190.0,2020.0,96.7579908675799,NE Clayton
13063040310,2023,12,2023-12,160000.0,986.0,1957.0,162.27180527383368,NE Clayton
13063040310,2020,6,2020-6,202000.0,2604.0,2011.0,77.57296466973887,NE Clayton
13063040310,2020,3,2020-3,68000.0,1365.0,1958.0,49.81684981684982,NE Clayton
13063040310,2020,2,2020-2,196500.0,2835.0,2012.0,69.31216931216932,NE Clayton
13063040310,2021,10,2021-10,224000.0,1864.0,2007.0,120.1716738197425,NE Clayton
13063040310,2021,5,2021-5,132500.0,1066.0,1953.0,124.29643527204504,NE Clayton
13063040310,2021,5,2021-5,115000.0,1040.0,1952.0,110.57692307692308,NE Clayton
13063040310,2021,6,2021-6,223900.0,1882.0,2007.0,118.9691817215728,NE Clayton
13063040310,2021,3,2021-3,75000.0,1040.0,1957.0,72.11538461538461,NE Clayton
13063040310,2023,3,2023-3,115000.0,1372.0,1958.0,182.21574344023324,NE Clayton
13063040310,2020,12,2020-12,110000.0,1251.0,1962.0,87.92965627498002,NE Clayton
13063040310,2021,10,2021-10,135000.0,1027.0,1952.0,131.4508276533593,NE Clayton
13063040310,2020,9,2020-9,60000.0,1223.0,1952.0,114.3908421913328,NE Clayton
13063040310,2023,6,2023-6,210000.0,1175.0,1960.0,178.72340425531914,NE Clayton
13063040310,2023,3,2023-3,234900.0,1650.0,1962.0,142.36363636363637,NE Clayton
13063040310,2022,5,2022-5,200000.0,1128.0,1952.0,177.3049645390071,NE Clayton
13063040310,2020,1,2020-1,49000.0,975.0,1958.0,50.256410256410255,NE Clayton
13063040310,2022,11,2022-11,75000.0,1035.0,1995.0,94.31014492753624,NE Clayton
13063040310,2022,3,2022-3,165000.0,1012.0,1996.0,163.04347826086956,NE Clayton
13063040310,2020,8,2020-8,126500.0,975.0,1962.0,129.74358974358975,NE Clayton
13063040310,2021,11,2021-11,37000.0,999.0,1965.0,37.03703703703704,NE Clayton
13063040310,2022,8,2022-8,170000.0,1352.0,1961.0,125.7396449704142,NE Clayton
13063040310,2020,12,2020-12,146500.0,1545.0,2005.0,94.8220064724919,NE Clayton
13063040310,2022,4,2022-4,126000.0,1040.0,1957.0,121.15384615384616,NE Clayton
13063040310,2022,6,2022-6,112000.0,1501.0,1952.0,74.61692205196536,NE Clayton
13063040310,2022,2,2022-2,105021.0,1325.0,1965.0,94.49056603773585,NE Clayton
13063040310,2020,9,2020-9,213900.0,2190.0,2020.0,123.19634703196348,NE Clayton
13063040310,2021,4,2021-4,156200.0,1562.0,2004.0,100.0,NE Clayton
13063040310,2023,2,2023-2,168000.0,1092.0,1957.0,153.84615384615384,NE Clayton
13063040310,2020,10,2020-10,72500.0,1350.0,1962.0,120.74074074074076,NE Clayton
13063040310,2020,11,2020-11,205900.0,2526.0,2020.0,81.51227236737925,NE Clayton
13063040310,2020,10,2020-10,213900.0,2190.0,2020.0,97.67123287671232,NE Clayton
13063040310,2020,7,2020-7,207900.0,1752.0,2020.0,118.66438356164385,NE Clayton
13063040310,2021,3,2021-3,70000.0,1296.0,1976.0,54.01234567901235,NE Clayton
13063040310,2020,8,2020-8,83000.0,1152.0,1957.0,72.04861111111111,NE Clayton
13063040310,2022,5,2022-5,125000.0,963.0,1957.0,129.80269989615783,NE Clayton
13063040310,2021,6,2021-6,121000.0,1175.0,1957.0,102.97872340425532,NE Clayton
13063040310,2023,6,2023-6,161000.0,1352.0,1952.0,119.0828402366864,NE Clayton
13063040310,2021,1,2021-1,250000.0,3720.0,2007.0,67.20430107526882,NE Clayton
13063040310,2021,2,2021-2,200000.0,1808.0,2008.0,110.61946902654869,NE Clayton
13063040310,2020,2,2020-2,102000.0,1080.0,1955.0,94.44444444444444,NE Clayton
13063040310,2020,2,2020-2,118000.0,1599.0,1952.0,73.79612257661039,NE Clayton
13063040310,2020,5,2020-5,85000.0,1053.0,1957.0,80.72174738841406,NE Clayton
13063040310,2021,5,2021-5,62000.0,1303.0,1972.0,47.58250191864927,NE Clayton
13063040310,2020,11,2020-11,223900.0,2240.0,2020.0,99.95535714285714,NE Clayton
13063040310,2020,10,2020-10,212900.0,1726.0,2020.0,123.34878331402086,NE Clayton
13063040310,2020,9,2020-9,192000.0,2856.0,2007.0,67.22689075630252,NE Clayton
13063040310,2022,1,2022-1,330000.0,3012.0,2007.0,109.5617529880478,NE Clayton
13063040310,2022,1,2022-1,117000.0,1160.0,1956.0,100.86206896551724,NE Clayton
13063040310,2022,9,2022-9,195000.0,1497.0,1957.0,130.26052104208418,NE Clayton
13063040310,2020,11,2020-11,92100.0,1455.0,1957.0,63.29896907216495,NE Clayton
13063040310,2022,3,2022-3,297000.0,2588.0,2007.0,114.76043276661515,NE Clayton
13063040310,2021,10,2021-10,155000.0,1016.0,1970.0,152.55905511811022,NE Clayton
13063040310,2022,5,2022-5,215000.0,2160.0,1957.0,99.53703703703704,NE Clayton
13063040310,2021,11,2021-11,135000.0,925.0,1957.0,145.94594594594594,NE Clayton
13063040310,2020,12,2020-12,90000.0,1053.0,1960.0,85.47008547008546,NE Clayton
13063040310,2020,9,2020-9,69000.0,1482.0,1959.0,46.558704453441294,NE Clayton
13063040310,2020,7,2020-7,99000.0,1545.0,2005.0,64.07766990291262,NE Clayton
13063040310,2021,6,2021-6,155000.0,1545.0,2005.0,100.32362459546924,NE Clayton
13063040310,2022,10,2022-10,206000.0,1545.0,2005.0,133.33333333333334,NE Clayton
13063040310,2020,6,2020-6,130000.0,1545.0,2005.0,84.14239482200647,NE Clayton
13063040310,2022,3,2022-3,226000.0,1275.0,1957.0,177.2549019607843,NE Clayton
13063040310,2020,6,2020-6,66000.0,951.0,1957.0,69.4006309148265,NE Clayton
13063040310,2020,12,2020-12,56700.0,925.0,1957.0,61.2972972972973,NE Clayton
13063040310,2022,9,2022-9,118500.0,1040.0,1952.0,149.03846153846155,NE Clayton
13063040310,2023,9,2023-9,170000.0,1525.0,1966.0,111.47540983606558,NE Clayton
13063040310,2022,1,2022-1,130500.0,1660.0,1957.0,78.6144578313253,NE Clayton
13063040310,2023,6,2023-6,223000.0,1215.0,1957.0,183.53909465020575,NE Clayton
13063040310,2023,2,2023-2,328000.0,2126.0,2006.0,154.28033866415805,NE Clayton
13063040310,2020,3,2020-3,90000.0,1550.0,1959.0,58.064516129032256,NE Clayton
13063040310,2021,7,2021-7,135000.0,1545.0,2005.0,87.37864077669903,NE Clayton
13063040310,2021,9,2021-9,161000.0,1535.0,2005.0,104.885993485342,NE Clayton
13063040310,2021,11,2021-11,130000.0,1001.0,1957.0,129.87012987012986,NE Clayton
