GEOID,year,sale_amt,home_size,yr_blt,price_sf
13063040203,2020,215000.0,1768.0,2020.0,121.60633484162896
13063040203,2020,132000.0,1528.0,2017.0,86.38743455497382
13063040203,2022,217000.0,1452.0,2007.0,149.44903581267218
13063040203,2020,122500.0,1440.0,2007.0,85.06944444444444
13063040203,2022,216500.0,1344.0,2007.0,161.08630952380952
13063040203,2021,130000.0,1528.0,2008.0,85.07853403141361
13063040203,2023,255000.0,1303.0,1962.0,195.70222563315423
13063040203,2022,316500.0,2260.0,1991.0,140.04424778761063
13063040203,2021,265000.0,2260.0,1996.0,133.8495575221239
13063040203,2020,179000.0,2088.0,1987.0,85.727969348659
13063040203,2021,215000.0,2152.0,1987.0,99.90706319702602
13063040203,2022,210000.0,1468.0,2008.0,143.05177111716625
13063040203,2020,145000.0,1864.0,2007.0,77.78969957081546
13063040203,2020,151000.0,1864.0,2007.0,81.00858369098712
13063040203,2020,190000.0,2367.0,2008.0,80.27038445289396
13063040203,2021,263900.0,2560.0,2008.0,103.0859375
13063040203,2023,240000.0,1970.0,2008.0,121.8274111675127
13063040203,2021,256000.0,2367.0,2008.0,108.15378115758344
13063040203,2023,155000.0,1666.0,1969.0,93.03721488595438
13063040203,2022,222000.0,1464.0,2007.0,151.63934426229508
13063040203,2021,217000.0,2328.0,2007.0,93.213058419244
13063040203,2021,192500.0,2248.0,2008.0,85.63167259786476
13063040203,2022,302500.0,1950.0,2007.0,155.12820512820514
13063040203,2020,166500.0,1684.0,2008.0,98.87173396674584
13063040203,2020,205000.0,2154.0,2008.0,95.17177344475397
13063040203,2022,308700.0,2134.0,2008.0,165.46391752577318
13063040203,2022,240000.0,1995.0,2016.0,120.30075187969923
13063040203,2020,181000.0,2113.0,2016.0,85.66019876952201
13063040203,2021,289999.0,2238.0,2008.0,129.57953529937444
13063040203,2020,183500.0,1786.0,2016.0,102.74356103023516
13063040203,2020,185000.0,2099.0,2016.0,88.13720819437827
13063040203,2020,197000.0,2057.0,2016.0,95.770539620807
13063040203,2021,257502.0,2084.0,2016.0,133.34932821497122
13063040203,2022,330000.0,2580.0,2007.0,97.59689922480621
13063040203,2020,204000.0,2099.0,2016.0,97.18913768461172
13063040203,2020,191000.0,2113.0,2016.0,115.9488878371983
13063040203,2020,188600.0,1786.0,2016.0,142.32922732362823
13063040203,2023,304900.0,1900.0,2014.0,160.97368421052633
13063040203,2022,215000.0,1500.0,2003.0,143.33333333333334
13063040203,2020,104200.0,1500.0,2003.0,69.46666666666667
13063040203,2020,203000.0,2084.0,2016.0,97.4088291746641
13063040203,2020,190900.0,2084.0,2016.0,91.60268714011517
13063040203,2020,124000.0,1452.0,2008.0,85.39944903581267
13063040203,2022,215000.0,1444.0,2008.0,148.89196675900277
13063040203,2020,104500.0,1367.0,1962.0,76.44476956839794
13063040203,2020,66000.0,2392.0,1963.0,27.59197324414716
13063040203,2021,162500.0,1817.0,1967.0,89.43313153549808
13063040203,2022,195000.0,1878.0,1969.0,103.83386581469648
13063040203,2020,102500.0,1801.0,1962.0,56.91282620766241
13063040203,2021,199900.0,1396.0,1962.0,143.1948424068768
13063040203,2021,175000.0,1700.0,1962.0,102.94117647058825
